	model	pairid	lemma	condition	comparison	surpsum	surpmean
0	google-bert/bert-base-multilingual-cased	1	знает	long_vp_coord	expected	1.778671210631728	1.778671210631728
1	google-bert/bert-base-multilingual-cased	1	знает	long_vp_coord	unexpected	4.9208535353342695	4.9208535353342695
2	google-bert/bert-base-multilingual-cased	2	любит	long_vp_coord	expected	2.3282203239699206	2.3282203239699206
3	google-bert/bert-base-multilingual-cased	2	любит	long_vp_coord	unexpected	3.6210026280023158	3.6210026280023158
4	google-bert/bert-base-multilingual-cased	3	занимается	long_vp_coord	expected	0.1653302609920501	0.1653302609920501
5	google-bert/bert-base-multilingual-cased	3	занимается	long_vp_coord	unexpected	3.2409941951433816	3.2409941951433816
6	google-bert/bert-base-multilingual-cased	4	предпочитает	long_vp_coord	expected	3.032709621824324	3.032709621824324
7	google-bert/bert-base-multilingual-cased	4	предпочитает	long_vp_coord	unexpected	5.361104980111122	5.361104980111122
8	google-bert/bert-base-multilingual-cased	5	пишет	long_vp_coord	expected	3.880434513092041	3.880434513092041
9	google-bert/bert-base-multilingual-cased	5	пишет	long_vp_coord	unexpected	5.013749281565349	5.013749281565349
10	google-bert/bert-base-multilingual-cased	6	знает	long_vp_coord	expected	1.3978444347158074	1.3978444347158074
11	google-bert/bert-base-multilingual-cased	6	знает	long_vp_coord	unexpected	5.562021176020305	5.562021176020305
12	google-bert/bert-base-multilingual-cased	7	любит	long_vp_coord	expected	1.980624518667658	1.980624518667658
13	google-bert/bert-base-multilingual-cased	7	любит	long_vp_coord	unexpected	3.545248778304085	3.545248778304085
14	google-bert/bert-base-multilingual-cased	8	занимается	long_vp_coord	expected	0.1880336999893188	0.1880336999893188
15	google-bert/bert-base-multilingual-cased	8	занимается	long_vp_coord	unexpected	2.564824603497982	2.564824603497982
16	google-bert/bert-base-multilingual-cased	9	предпочитает	long_vp_coord	expected	3.3560824035666883	3.3560824035666883
17	google-bert/bert-base-multilingual-cased	9	предпочитает	long_vp_coord	unexpected	5.908624202013016	5.908624202013016
18	google-bert/bert-base-multilingual-cased	10	пишет	long_vp_coord	expected	4.7994771003723145	4.7994771003723145
19	google-bert/bert-base-multilingual-cased	10	пишет	long_vp_coord	unexpected	5.159024993578593	5.159024993578593
20	google-bert/bert-base-multilingual-cased	11	знает	long_vp_coord	expected	0.9054060918278992	0.9054060918278992
21	google-bert/bert-base-multilingual-cased	11	знает	long_vp_coord	unexpected	5.586017767588296	5.586017767588296
22	google-bert/bert-base-multilingual-cased	12	любит	long_vp_coord	expected	1.7407954211036365	1.7407954211036365
23	google-bert/bert-base-multilingual-cased	12	любит	long_vp_coord	unexpected	5.785670596349519	5.785670596349519
24	google-bert/bert-base-multilingual-cased	13	занимается	long_vp_coord	expected	0.214354395866394	0.214354395866394
25	google-bert/bert-base-multilingual-cased	13	занимается	long_vp_coord	unexpected	2.3059545792639256	2.3059545792639256
26	google-bert/bert-base-multilingual-cased	14	предпочитает	long_vp_coord	expected	6.419277489185333	6.419277489185333
27	google-bert/bert-base-multilingual-cased	14	предпочитает	long_vp_coord	unexpected	6.73621279001236	6.73621279001236
28	google-bert/bert-base-multilingual-cased	15	пишет	long_vp_coord	expected	4.362979412078857	4.362979412078857
29	google-bert/bert-base-multilingual-cased	15	пишет	long_vp_coord	unexpected	4.592459082603455	4.592459082603455
30	google-bert/bert-base-multilingual-cased	16	знает	long_vp_coord	expected	0.47327999584376806	0.47327999584376806
31	google-bert/bert-base-multilingual-cased	16	знает	long_vp_coord	unexpected	5.254118522008261	5.254118522008261
32	google-bert/bert-base-multilingual-cased	17	любит	long_vp_coord	expected	1.8464668951928616	1.8464668951928616
33	google-bert/bert-base-multilingual-cased	17	любит	long_vp_coord	unexpected	3.5561204159166664	3.5561204159166664
34	google-bert/bert-base-multilingual-cased	18	занимается	long_vp_coord	expected	0.227764144539833	0.227764144539833
