	model	pairid	lemma	condition	comparison	surpsum	surpmean
0	bert-base-cased	1	are	obj_rel_across	expected	0.7203102707862854	0.7203102707862854
1	bert-base-cased	1	are	obj_rel_across	unexpected	4.105434894561768	4.105434894561768
2	bert-base-cased	2	are	obj_rel_across	expected	1.2073479890823364	1.2073479890823364
3	bert-base-cased	2	are	obj_rel_across	unexpected	4.123767852783203	4.123767852783203
4	bert-base-cased	3	are	obj_rel_across	expected	2.992133617401123	2.992133617401123
5	bert-base-cased	3	are	obj_rel_across	unexpected	5.031448841094971	5.031448841094971
6	bert-base-cased	4	are	obj_rel_across	expected	0.2591603696346283	0.2591603696346283
7	bert-base-cased	4	are	obj_rel_across	unexpected	5.859826564788818	5.859826564788818
8	bert-base-cased	5	are	obj_rel_across	expected	0.6477179527282715	0.6477179527282715
9	bert-base-cased	5	are	obj_rel_across	unexpected	4.98639726638794	4.98639726638794
10	bert-base-cased	6	bring	obj_rel_across	expected	1.9553364515304563	1.9553364515304563
11	bert-base-cased	6	bring	obj_rel_across	unexpected	2.8164384365081787	2.8164384365081787
12	bert-base-cased	7	interest	obj_rel_across	expected	15.865489959716797	15.865489959716797
13	bert-base-cased	7	interest	obj_rel_across	unexpected	17.857969284057617	17.857969284057617
14	bert-base-cased	8	are	obj_rel_across	expected	2.2652266025543213	2.2652266025543213
15	bert-base-cased	8	are	obj_rel_across	unexpected	6.6249613761901855	6.6249613761901855
16	bert-base-cased	9	are	obj_rel_across	expected	0.7052440643310547	0.7052440643310547
17	bert-base-cased	9	are	obj_rel_across	unexpected	5.14216947555542	5.14216947555542
18	bert-base-cased	10	are	obj_rel_across	expected	4.309605121612549	4.309605121612549
19	bert-base-cased	10	are	obj_rel_across	unexpected	7.677290439605713	7.677290439605713
20	bert-base-cased	11	are	obj_rel_across	expected	0.3894514739513397	0.3894514739513397
21	bert-base-cased	11	are	obj_rel_across	unexpected	6.600710868835449	6.600710868835449
22	bert-base-cased	12	are	obj_rel_across	expected	0.434374988079071	0.434374988079071
23	bert-base-cased	12	are	obj_rel_across	unexpected	6.2573113441467285	6.2573113441467285
24	bert-base-cased	13	bring	obj_rel_across	expected	0.3319690525531769	0.3319690525531769
25	bert-base-cased	13	bring	obj_rel_across	unexpected	3.644030332565308	3.644030332565308
26	bert-base-cased	14	interest	obj_rel_across	expected	13.44752025604248	13.44752025604248
27	bert-base-cased	14	interest	obj_rel_across	unexpected	19.403865814208984	19.403865814208984
28	bert-base-cased	15	are	obj_rel_across	expected	0.678435742855072	0.678435742855072
29	bert-base-cased	15	are	obj_rel_across	unexpected	5.011999607086182	5.011999607086182
30	bert-base-cased	16	are	obj_rel_across	expected	0.5236378312110901	0.5236378312110901
31	bert-base-cased	16	are	obj_rel_across	unexpected	5.059871196746826	5.059871196746826
32	bert-base-cased	17	are	obj_rel_across	expected	1.6371409893035889	1.6371409893035889
33	bert-base-cased	17	are	obj_rel_across	unexpected	5.736317157745361	5.736317157745361
34	bert-base-cased	18	are	obj_rel_across	expected	0.3071117103099823	0.3071117103099823
35	bert-base-cased	18	are	obj_rel_across	unexpected	6.29146671295166	6.29146671295166
36	bert-base-cased	19	are	obj_rel_across	expected	0.397795021533966	0.397795021533966
37	bert-base-cased	19	are	obj_rel_across	unexpected	5.75730037689209	5.75730037689209
38	bert-base-cased	20	bring	obj_rel_across	expected	1.2073246240615845	1.2073246240615845
39	bert-base-cased	20	bring	obj_rel_across	unexpected	2.768993139266968	2.768993139266968
40	bert-base-cased	21	interest	obj_rel_across	expected	15.497925758361816	15.497925758361816
41	bert-base-cased	21	interest	obj_rel_across	unexpected	18.54944610595703	18.54944610595703
42	bert-base-cased	22	are	obj_rel_across	expected	1.0299516916275024	1.0299516916275024
43	bert-base-cased	22	are	obj_rel_across	unexpected	4.865171909332275	4.865171909332275
44	bert-base-cased	23	are	obj_rel_across	expected	0.7732161283493042	0.7732161283493042
45	bert-base-cased	23	are	obj_rel_across	unexpected	4.35821533203125	4.35821533203125
46	bert-base-cased	24	are	obj_rel_across	expected	1.873537540435791	1.873537540435791
47	bert-base-cased	24	are	obj_rel_across	unexpected	5.710761070251465	5.710761070251465
48	bert-base-cased	25	are	obj_rel_across	expected	0.3372432291507721	0.3372432291507721
49	bert-base-cased	25	are	obj_rel_across	unexpected	6.011204242706299	6.011204242706299
50	bert-base-cased	26	are	obj_rel_across	expected	0.3362790644168854	0.3362790644168854
51	bert-base-cased	26	are	obj_rel_across	unexpected	5.146727561950684	5.146727561950684
52	bert-base-cased	27	bring	obj_rel_across	expected	0.9393619298934937	0.9393619298934937
53	bert-base-cased	27	bring	obj_rel_across	unexpected	2.921036958694458	2.921036958694458
54	bert-base-cased	28	interest	obj_rel_across	expected	14.46694564819336	14.46694564819336
55	bert-base-cased	28	interest	obj_rel_across	unexpected	18.50290298461914	18.50290298461914
56	bert-base-cased	29	are	obj_rel_across	expected	1.7754254341125488	1.7754254341125488
57	bert-base-cased	29	are	obj_rel_across	unexpected	4.561620235443115	4.561620235443115
58	bert-base-cased	30	are	obj_rel_across	expected	1.0012413263320925	1.0012413263320925
59	bert-base-cased	30	are	obj_rel_across	unexpected	4.490254878997803	4.490254878997803
60	bert-base-cased	31	are	obj_rel_across	expected	4.501542568206787	4.501542568206787
61	bert-base-cased	31	are	obj_rel_across	unexpected	6.367869377136231	6.367869377136231
62	bert-base-cased	32	are	obj_rel_across	expected	0.2951701581478119	0.2951701581478119
63	bert-base-cased	32	are	obj_rel_across	unexpected	6.427570819854736	6.427570819854736
64	bert-base-cased	33	are	obj_rel_across	expected	0.8800772428512573	0.8800772428512573
65	bert-base-cased	33	are	obj_rel_across	unexpected	5.120024681091309	5.120024681091309
66	bert-base-cased	34	bring	obj_rel_across	expected	1.317564845085144	1.317564845085144
67	bert-base-cased	34	bring	obj_rel_across	unexpected	3.2259833812713623	3.2259833812713623
68	bert-base-cased	35	interest	obj_rel_across	expected	11.949893951416016	11.949893951416016
69	bert-base-cased	35	interest	obj_rel_across	unexpected	15.870168685913086	15.870168685913086
70	bert-base-cased	36	are	obj_rel_across	expected	2.3463075160980225	2.3463075160980225
71	bert-base-cased	36	are	obj_rel_across	unexpected	5.947215557098389	5.947215557098389
72	bert-base-cased	37	are	obj_rel_across	expected	0.7385590076446533	0.7385590076446533
73	bert-base-cased	37	are	obj_rel_across	unexpected	4.646029472351074	4.646029472351074
74	bert-base-cased	38	are	obj_rel_across	expected	4.327223777770996	4.327223777770996
75	bert-base-cased	38	are	obj_rel_across	unexpected	7.535945415496826	7.535945415496826
76	bert-base-cased	39	are	obj_rel_across	expected	0.3985165655612945	0.3985165655612945
77	bert-base-cased	39	are	obj_rel_across	unexpected	6.4809088706970215	6.4809088706970215
78	bert-base-cased	40	are	obj_rel_across	expected	0.4274731874465942	0.4274731874465942
79	bert-base-cased	40	are	obj_rel_across	unexpected	5.964542865753174	5.964542865753174
80	bert-base-cased	41	bring	obj_rel_across	expected	0.3425695300102234	0.3425695300102234
81	bert-base-cased	41	bring	obj_rel_across	unexpected	3.639822244644165	3.639822244644165
82	bert-base-cased	42	interest	obj_rel_across	expected	13.095515251159668	13.095515251159668
83	bert-base-cased	42	interest	obj_rel_across	unexpected	18.31298828125	18.31298828125
84	bert-base-cased	43	are	obj_rel_across	expected	1.1260274648666382	1.1260274648666382
85	bert-base-cased	43	are	obj_rel_across	unexpected	4.287765979766846	4.287765979766846
86	bert-base-cased	44	are	obj_rel_across	expected	0.7486713528633118	0.7486713528633118
87	bert-base-cased	44	are	obj_rel_across	unexpected	4.631928443908691	4.631928443908691
88	bert-base-cased	45	are	obj_rel_across	expected	2.647257804870605	2.647257804870605
89	bert-base-cased	45	are	obj_rel_across	unexpected	6.040059566497803	6.040059566497803
90	bert-base-cased	46	are	obj_rel_across	expected	0.3842554688453674	0.3842554688453674
91	bert-base-cased	46	are	obj_rel_across	unexpected	5.951457500457764	5.951457500457764
92	bert-base-cased	47	are	obj_rel_across	expected	0.5704033970832825	0.5704033970832825
93	bert-base-cased	47	are	obj_rel_across	unexpected	5.251193523406982	5.251193523406982
94	bert-base-cased	48	bring	obj_rel_across	expected	1.0930843353271484	1.0930843353271484
95	bert-base-cased	48	bring	obj_rel_across	unexpected	3.2376458644866943	3.2376458644866943
96	bert-base-cased	49	interest	obj_rel_across	expected	14.651535987854004	14.651535987854004
97	bert-base-cased	49	interest	obj_rel_across	unexpected	17.53519058227539	17.53519058227539
98	bert-base-cased	50	are	obj_rel_across	expected	1.4125125408172607	1.4125125408172607
99	bert-base-cased	50	are	obj_rel_across	unexpected	5.03086519241333	5.03086519241333
100	bert-base-cased	51	are	obj_rel_across	expected	0.8781521916389465	0.8781521916389465
101	bert-base-cased	51	are	obj_rel_across	unexpected	4.656569957733154	4.656569957733154
102	bert-base-cased	52	are	obj_rel_across	expected	3.2921738624572754	3.2921738624572754
103	bert-base-cased	52	are	obj_rel_across	unexpected	6.829225540161133	6.829225540161133
104	bert-base-cased	53	are	obj_rel_across	expected	0.343018114566803	0.343018114566803
105	bert-base-cased	53	are	obj_rel_across	unexpected	6.309000015258789	6.309000015258789
106	bert-base-cased	54	are	obj_rel_across	expected	0.4196985363960266	0.4196985363960266
107	bert-base-cased	54	are	obj_rel_across	unexpected	5.115085124969482	5.115085124969482
108	bert-base-cased	55	bring	obj_rel_across	expected	0.6282218098640442	0.6282218098640442
109	bert-base-cased	55	bring	obj_rel_across	unexpected	3.6454551219940186	3.6454551219940186
110	bert-base-cased	56	interest	obj_rel_across	expected	14.067342758178713	14.067342758178713
111	bert-base-cased	56	interest	obj_rel_across	unexpected	18.31260681152344	18.31260681152344
112	bert-base-cased	57	are	obj_rel_across	expected	0.9188242554664612	0.9188242554664612
113	bert-base-cased	57	are	obj_rel_across	unexpected	5.062629222869873	5.062629222869873
114	bert-base-cased	58	are	obj_rel_across	expected	0.7565035820007324	0.7565035820007324
115	bert-base-cased	58	are	obj_rel_across	unexpected	4.812693595886231	4.812693595886231
116	bert-base-cased	59	are	obj_rel_across	expected	5.012031078338623	5.012031078338623
117	bert-base-cased	59	are	obj_rel_across	unexpected	7.278758525848389	7.278758525848389
118	bert-base-cased	60	are	obj_rel_across	expected	0.7278982400894165	0.7278982400894165
119	bert-base-cased	60	are	obj_rel_across	unexpected	6.252013683319092	6.252013683319092
120	bert-base-cased	61	are	obj_rel_across	expected	0.5628509521484375	0.5628509521484375
121	bert-base-cased	61	are	obj_rel_across	unexpected	5.396181106567383	5.396181106567383
122	bert-base-cased	62	bring	obj_rel_across	expected	1.0817927122116089	1.0817927122116089
123	bert-base-cased	62	bring	obj_rel_across	unexpected	3.401071071624756	3.401071071624756
124	bert-base-cased	63	interest	obj_rel_across	expected	14.108552932739258	14.108552932739258
